,source,target,total,count,source_num,target_num
4825,ismagilova zulfiya,baiburova minsariya,ismagilova zulfiya baiburova minsariya,2,531,1946
4826,ismagilova zulfiya,ibragimov ildar,ismagilova zulfiya ibragimov ildar,2,531,2726
4827,ismagilova zulfiya,lutfullin azat,ismagilova zulfiya lutfullin azat,2,531,2977
4828,lutfullin azat,aliev mekhrali,lutfullin azat aliev mekhrali,2,2977,1047
4829,lutfullin azat,baiburova minsariya,lutfullin azat baiburova minsariya,2,2977,1946
4830,lutfullin azat,ibragimov ildar,lutfullin azat ibragimov ildar,2,2977,2726
4831,lutfullin azat,ismagilova zulfiya,lutfullin azat ismagilova zulfiya,2,2977,531
4852,andrey dushin,gulnara gaymaletdinova,andrey dushin gulnara gaymaletdinova,2,275,672
4853,andrey dushin,aleksandr melnikov,andrey dushin aleksandr melnikov,2,275,379
4854,gulnara gaymaletdinova,andrey dushin,gulnara gaymaletdinova andrey dushin,2,672,275
4819,baiburova minsariya,lutfullin azat,baiburova minsariya lutfullin azat,2,1946,2977
4818,baiburova minsariya,ismagilova zulfiya,baiburova minsariya ismagilova zulfiya,2,1946,531
4817,baiburova minsariya,ibragimov ildar,baiburova minsariya ibragimov ildar,2,1946,2726
4768,kharchenko a.,samohvalov a.,kharchenko a. samohvalov a.,2,2757,2152
4762,strakhov s.,samohvalov a.,strakhov s. samohvalov a.,2,2639,2152
4763,strakhov s.,kharchenko a.,strakhov s. kharchenko a.,2,2639,2757
4764,kharchenko a.,zinovyev a.,kharchenko a. zinovyev a.,2,2757,344
4765,kharchenko a.,kostina a.,kharchenko a. kostina a.,2,2757,2700
4766,kharchenko a.,maximov d.,kharchenko a. maximov d.,2,2757,1145
4767,kharchenko a.,korelskiy e.,kharchenko a. korelskiy e.,2,2757,586
4769,kharchenko a.,strakhov s.,kharchenko a. strakhov s.,2,2757,2639
4816,baiburova minsariya,aliev mekhrali,baiburova minsariya aliev mekhrali,2,1946,1047
11364,vorobiev o. y.,morris j. p.,vorobiev o. y. morris j. p.,2,2365,2898
4812,aliev mekhrali,baiburova minsariya,aliev mekhrali baiburova minsariya,2,1047,1946
11362,morris j. p.,vorobiev o. y.,morris j. p. vorobiev o. y.,2,2898,2365
4813,aliev mekhrali,ibragimov ildar,aliev mekhrali ibragimov ildar,2,1047,2726
4814,aliev mekhrali,ismagilova zulfiya,aliev mekhrali ismagilova zulfiya,2,1047,531
4815,aliev mekhrali,lutfullin azat,aliev mekhrali lutfullin azat,2,1047,2977
4855,gulnara gaymaletdinova,aleksandr melnikov,gulnara gaymaletdinova aleksandr melnikov,2,672,379
4856,aleksandr melnikov,andrey dushin,aleksandr melnikov andrey dushin,2,379,275
4857,aleksandr melnikov,gulnara gaymaletdinova,aleksandr melnikov gulnara gaymaletdinova,2,379,672
6783,urakov askar,jia bao,urakov askar jia bao,2,925,1413
6834,sheraliyev meiirzhan,kravchenko andrey,sheraliyev meiirzhan kravchenko andrey,2,2384,521
6833,mikhailov vladimir,sheraliyev meiirzhan,mikhailov vladimir sheraliyev meiirzhan,2,257,2384
6832,mikhailov vladimir,kravchenko andrey,mikhailov vladimir kravchenko andrey,2,257,521
6831,kravchenko andrey,sheraliyev meiirzhan,kravchenko andrey sheraliyev meiirzhan,2,521,2384
6830,kravchenko andrey,mikhailov vladimir,kravchenko andrey mikhailov vladimir,2,521,257
14031,wang h. f.,sone h.,wang h. f. sone h.,2,2769,1432
6782,urakov askar,sari mufrettin murat,urakov askar sari mufrettin murat,2,925,2326
15377,stormont j. c.,lynn t. d.,stormont j. c. lynn t. d.,2,2926,1117
6781,urakov askar,agharzayeva zinyat,urakov askar agharzayeva zinyat,2,925,2611
6780,urakov askar,yegin yagmur,urakov askar yegin yagmur,2,925,808
6779,urakov askar,temizel cenk,urakov askar temizel cenk,2,925,124
6778,urakov askar,yegin cengiz,urakov askar yegin cengiz,2,925,2082
6777,jia bao,urakov askar,jia bao urakov askar,2,1413,925
6776,jia bao,sari mufrettin murat,jia bao sari mufrettin murat,2,1413,2326
6835,sheraliyev meiirzhan,mikhailov vladimir,sheraliyev meiirzhan mikhailov vladimir,2,2384,257
15378,stormont j. c.,bauer s. j.,stormont j. c. bauer s. j.,2,2926,1969
6853,said abdulkadir,rice joseph,said abdulkadir rice joseph,2,3271,3252
15387,bauer s. j.,lynn t. d.,bauer s. j. lynn t. d.,2,1969,1117
6852,said abdulkadir,anderson jordan,said abdulkadir anderson jordan,2,3271,3141
6851,rice joseph,alexeyev alan,rice joseph alexeyev alan,2,3252,711
6850,rice joseph,ostadhassan mehdi,rice joseph ostadhassan mehdi,2,3252,2729
6849,rice joseph,mehrer cody,rice joseph mehrer cody,2,3252,261
6848,rice joseph,said abdulkadir,rice joseph said abdulkadir,2,3252,3271
6847,rice joseph,anderson jordan,rice joseph anderson jordan,2,3252,3141
6846,anderson jordan,alexeyev alan,anderson jordan alexeyev alan,2,3141,711
6842,anderson jordan,rice joseph,anderson jordan rice joseph,2,3141,3252
15385,bauer s. j.,stormont j. c.,bauer s. j. stormont j. c.,2,1969,2926
15384,lynn t. d.,bauer s. j.,lynn t. d. bauer s. j.,2,1117,1969
6845,anderson jordan,ostadhassan mehdi,anderson jordan ostadhassan mehdi,2,3141,2729
15382,lynn t. d.,stormont j. c.,lynn t. d. stormont j. c.,2,1117,2926
6844,anderson jordan,mehrer cody,anderson jordan mehrer cody,2,3141,261
6843,anderson jordan,said abdulkadir,anderson jordan said abdulkadir,2,3141,3271
14018,sesetty v.,ghassemi a.,sesetty v. ghassemi a.,2,7,2375
4946,parshin n. v.,ryazanov a. a.,parshin n. v. ryazanov a. a.,2,883,1412
15248,alehossein h.,masoumi h.,alehossein h. masoumi h.,2,3254,1423
416,pang yu,soliman mohamed y.,pang yu soliman mohamed y.,2,2778,830
11165,heidari m.,hudec m. r.,heidari m. hudec m. r.,2,2501,335
9072,ghassemi ahmad,ye zhi,ghassemi ahmad ye zhi,2,3126,2593
11166,flemings p. b.,nikolinakou m. a.,flemings p. b. nikolinakou m. a.,2,1298,3104
11167,flemings p. b.,heidari m.,flemings p. b. heidari m.,2,1298,2501
9069,ye zhi,ghassemi ahmad,ye zhi ghassemi ahmad,2,2593,3126
11168,flemings p. b.,hudec m. r.,flemings p. b. hudec m. r.,2,1298,335
11169,hudec m. r.,nikolinakou m. a.,hudec m. r. nikolinakou m. a.,2,335,3104
17873,ganser nathan,morrell austin,ganser nathan morrell austin,2,1704,160
17872,ganser nathan,rowe harry,ganser nathan rowe harry,2,1704,2309
15243,masoumi h.,alehossein h.,masoumi h. alehossein h.,2,1423,3254
11171,hudec m. r.,flemings p. b.,hudec m. r. flemings p. b.,2,335,1298
9776,si guangyao,durucan sevket,si guangyao durucan sevket,2,2052,2168
15290,ferreira f. h.,rossi d. f.,ferreira f. h. rossi d. f.,2,3259,3163
11162,nikolinakou m. a.,hudec m. r.,nikolinakou m. a. hudec m. r.,2,3104,335
17854,morrell austin,ganser nathan,morrell austin ganser nathan,2,160,1704
5551,perumalla satya,imtiaz saad,perumalla satya imtiaz saad,2,1141,1702
14001,stead d.,elmo d.,stead d. elmo d.,2,560,95
17871,ganser nathan,mainali pukar,ganser nathan mainali pukar,2,1704,307
15289,ferreira f. h.,santos e. s. r.,ferreira f. h. santos e. s. r.,2,3259,997
9777,si guangyao,shi ji-quan,si guangyao shi ji-quan,2,2052,214
10542,gensheng li,xiaojiang li,gensheng li xiaojiang li,2,3245,272
10182,griffiths c.,d'ambra s.,griffiths c. d'ambra s.,2,71,2644
17870,ganser nathan,narasimhan santhosh,ganser nathan narasimhan santhosh,2,1704,770
17833,narasimhan santhosh,ganser nathan,narasimhan santhosh ganser nathan,2,770,1704
9778,si guangyao,korre anna,si guangyao korre anna,2,2052,722
15259,zimmerman r. w.,paluszny a.,zimmerman r. w. paluszny a.,2,939,791
11164,heidari m.,flemings p. b.,heidari m. flemings p. b.,2,2501,1298
11163,heidari m.,nikolinakou m. a.,heidari m. nikolinakou m. a.,2,2501,3104
11161,nikolinakou m. a.,flemings p. b.,nikolinakou m. a. flemings p. b.,2,3104,1298
17840,mainali pukar,ganser nathan,mainali pukar ganser nathan,2,307,1704
430,sanaei alireza,sepehrnoori kamy,sanaei alireza sepehrnoori kamy,2,2817,2428
15249,alehossein h.,williams d. j.,alehossein h. williams d. j.,2,3254,1169
17847,rowe harry,ganser nathan,rowe harry ganser nathan,2,2309,1704
15297,rossi d. f.,ferreira f. h.,rossi d. f. ferreira f. h.,2,3163,3259
15296,santos e. s. r.,rossi d. f.,santos e. s. r. rossi d. f.,2,997,3163
10556,mao sheng,xiaojiang li,mao sheng xiaojiang li,2,668,272
15247,alehossein h.,serati m.,alehossein h. serati m.,2,3254,2573
15246,williams d. j.,alehossein h.,williams d. j. alehossein h.,2,1169,3254
15245,williams d. j.,masoumi h.,williams d. j. masoumi h.,2,1169,1423
419,soliman mohamed y.,pang yu,soliman mohamed y. pang yu,2,830,2778
9779,si guangyao,cao wenzhuo,si guangyao cao wenzhuo,2,2052,785
10528,qingling liu,xiaojiang li,qingling liu xiaojiang li,2,1991,272
9775,masoumi h.,roshan h.,masoumi h. roshan h.,2,1423,639
9772,roshan h.,masoumi h.,roshan h. masoumi h.,2,639,1423
15294,santos e. s. r.,ferreira f. h.,santos e. s. r. ferreira f. h.,2,997,3259
11160,nikolinakou m. a.,heidari m.,nikolinakou m. a. heidari m.,2,3104,2501
15242,masoumi h.,williams d. j.,masoumi h. williams d. j.,2,1423,1169
15241,masoumi h.,serati m.,masoumi h. serati m.,2,1423,2573
15240,serati m.,alehossein h.,serati m. alehossein h.,2,2573,3254
15238,serati m.,masoumi h.,serati m. masoumi h.,2,2573,1423
15252,paluszny a.,zimmerman r. w.,paluszny a. zimmerman r. w.,2,791,939
5544,imtiaz saad,perumalla satya,imtiaz saad perumalla satya,2,1702,1141
10535,shouceng tian,xiaojiang li,shouceng tian xiaojiang li,2,688,272
13998,elmo d.,stead d.,elmo d. stead d.,2,95,560
11170,hudec m. r.,heidari m.,hudec m. r. heidari m.,2,335,2501
14097,chen mian,jiang hailong,chen mian jiang hailong,1,1933,145
14099,chen mian,dou yihua,chen mian dou yihua,1,1933,1504
14094,jiang hailong,chen mian,jiang hailong chen mian,1,145,1933
14096,jiang hailong,dou yihua,jiang hailong dou yihua,1,145,1504
14092,mohamed i. m.,abdulraheem abdelwahab z. a.,mohamed i. m. abdulraheem abdelwahab z. a.,1,733,612
14095,jiang hailong,jin yan,jiang hailong jin yan,1,145,3290
14148,oldenburg c. m.,johnson t. j.,oldenburg c. m. johnson t. j.,1,2543,3147
14224,cook p. j.,guglielmi y.,cook p. j. guglielmi y.,1,195,76
14223,cook p. j.,siler d. l.,cook p. j. siler d. l.,1,195,2799
14115,tamimi. naser,kong. lingyun,tamimi. naser kong. lingyun,1,2759,2859
14114,li. chunxiao,tamimi. naser,li. chunxiao tamimi. naser,1,3091,2759
14113,li. chunxiao,ostadhassan. mehdi,li. chunxiao ostadhassan. mehdi,1,3091,2351
14214,wu y.,johnson p. a.,wu y. johnson p. a.,1,1017,1544
14215,wu y.,coblentz d. d.,wu y. coblentz d. d.,1,1017,1453
14216,wu y.,heise j.,wu y. heise j.,1,1017,786
14112,li. chunxiao,kong. lingyun,li. chunxiao kong. lingyun,1,3091,2859
14111,ostadhassan. mehdi,tamimi. naser,ostadhassan. mehdi tamimi. naser,1,2351,2759
14110,ostadhassan. mehdi,li. chunxiao,ostadhassan. mehdi li. chunxiao,1,2351,3091
14109,ostadhassan. mehdi,kong. lingyun,ostadhassan. mehdi kong. lingyun,1,2351,2859
14108,kong. lingyun,tamimi. naser,kong. lingyun tamimi. naser,1,2859,2759
14107,kong. lingyun,li. chunxiao,kong. lingyun li. chunxiao,1,2859,3091
14106,kong. lingyun,ostadhassan. mehdi,kong. lingyun ostadhassan. mehdi,1,2859,2351
14105,dou yihua,jin yan,dou yihua jin yan,1,1504,3290
14104,dou yihua,chen mian,dou yihua chen mian,1,1504,1933
14103,dou yihua,jiang hailong,dou yihua jiang hailong,1,1504,145
14217,cook p. j.,oldenburg c. m.,cook p. j. oldenburg c. m.,1,195,2543
14090,mohamed i. m.,tariq z.,mohamed i. m. tariq z.,1,733,2156
14102,jin yan,dou yihua,jin yan dou yihua,1,3290,1504
14218,cook p. j.,dobson p. f.,cook p. j. dobson p. f.,1,195,3000
14219,cook p. j.,wu y.,cook p. j. wu y.,1,195,1017
14220,cook p. j.,kneafsey t. j.,cook p. j. kneafsey t. j.,1,195,2412
14221,cook p. j.,nakagawa s.,cook p. j. nakagawa s.,1,195,1180
14100,jin yan,jiang hailong,jin yan jiang hailong,1,3290,145
14222,cook p. j.,ulrich c.,cook p. j. ulrich c.,1,195,831
14036,haimson b.,wang h. f.,haimson b. wang h. f.,1,2282,2769
14231,cook p. j.,haimson b. c.,cook p. j. haimson b. c.,1,195,1026
14087,woldeamanuel m.,abdulraheem abdelwahab z. a.,woldeamanuel m. abdulraheem abdelwahab z. a.,1,2843,612
14085,woldeamanuel m.,tariq z.,woldeamanuel m. tariq z.,1,2843,2156
14062,xu chuangchao.,wang xiaoxiao.,xu chuangchao. wang xiaoxiao.,1,2568,1815
14061,xu chuangchao.,zhang guangqing,xu chuangchao. zhang guangqing,1,2568,1424
14060,xu chuangchao.,lou ye.,xu chuangchao. lou ye.,1,2568,1207
14059,chen wenbin.,xu chuangchao.,chen wenbin. xu chuangchao.,1,829,2568
14058,chen wenbin.,wang xiaoxiao.,chen wenbin. wang xiaoxiao.,1,829,1815
14057,chen wenbin.,zhang guangqing,chen wenbin. zhang guangqing,1,829,1424
14242,cook p. j.,zoback m. d.,cook p. j. zoback m. d.,1,195,1400
14243,cook p. j.,morris j. p.,cook p. j. morris j. p.,1,195,2898
14244,cook p. j.,white j. a.,cook p. j. white j. a.,1,195,954
14245,cook p. j.,johnson p. a.,cook p. j. johnson p. a.,1,195,1544
14246,cook p. j.,coblentz d. d.,cook p. j. coblentz d. d.,1,195,1453
14247,cook p. j.,heise j.,cook p. j. heise j.,1,195,786
14248,kneafsey t. j.,oldenburg c. m.,kneafsey t. j. oldenburg c. m.,1,2412,2543
14249,kneafsey t. j.,dobson p. f.,kneafsey t. j. dobson p. f.,1,2412,3000
14250,kneafsey t. j.,wu y.,kneafsey t. j. wu y.,1,2412,1017
13240,liu k.,li a.,liu k. li a.,1,1628,2690
13239,gu g. k.,liu k.,gu g. k. liu k.,1,532,1628
13238,gu g. k.,dai f.,gu g. k. dai f.,1,532,22
13237,gu g. k.,xu n. w.,gu g. k. xu n. w.,1,532,3281
13236,gu g. k.,li a.,gu g. k. li a.,1,532,2690
13235,dai f.,liu k.,dai f. liu k.,1,22,1628
13234,dai f.,gu g. k.,dai f. gu g. k.,1,22,532
13232,dai f.,li a.,dai f. li a.,1,22,2690
13231,xu n. w.,liu k.,xu n. w. liu k.,1,3281,1628
13230,xu n. w.,gu g. k.,xu n. w. gu g. k.,1,3281,532
14063,xu chuangchao.,chen wenbin.,xu chuangchao. chen wenbin.,1,2568,829
14066,elkatatny s. m.,abdulraheem abdelwahab z. a.,elkatatny s. m. abdulraheem abdelwahab z. a.,1,2125,612
14071,tariq z.,abdulraheem abdelwahab z. a.,tariq z. abdulraheem abdelwahab z. a.,1,2156,612
14234,cook p. j.,roggenthen w. m.,cook p. j. roggenthen w. m.,1,195,370
14083,abdulraheem abdelwahab z. a.,mohamed i. m.,abdulraheem abdelwahab z. a. mohamed i. m.,1,612,733
14082,abdulraheem abdelwahab z. a.,woldeamanuel m.,abdulraheem abdelwahab z. a. woldeamanuel m.,1,612,2843
14225,cook p. j.,ajo-franklin j.,cook p. j. ajo-franklin j.,1,195,1840
14226,cook p. j.,rutqvist j.,cook p. j. rutqvist j.,1,195,1230
14227,cook p. j.,daley t. m.,cook p. j. daley t. m.,1,195,3055
14228,cook p. j.,birkholzer j. t.,cook p. j. birkholzer j. t.,1,195,104
14229,cook p. j.,wang h. f.,cook p. j. wang h. f.,1,195,2769
14230,cook p. j.,lord n. e.,cook p. j. lord n. e.,1,195,1415
14212,wu y.,morris j. p.,wu y. morris j. p.,1,1017,2898
14232,cook p. j.,sone h.,cook p. j. sone h.,1,195,1432
14233,cook p. j.,vigilante p.,cook p. j. vigilante p.,1,195,2724
14235,cook p. j.,doe t. w.,cook p. j. doe t. w.,1,195,643
14072,tariq z.,woldeamanuel m.,tariq z. woldeamanuel m.,1,2156,2843
14236,cook p. j.,lee m. y.,cook p. j. lee m. y.,1,195,121
14237,cook p. j.,ingraham m.,cook p. j. ingraham m.,1,195,1000
14238,cook p. j.,huang h.,cook p. j. huang h.,1,195,993
14239,cook p. j.,mattson e. d.,cook p. j. mattson e. d.,1,195,3112
14240,cook p. j.,zhou j.,cook p. j. zhou j.,1,195,2421
14241,cook p. j.,johnson t. j.,cook p. j. johnson t. j.,1,195,3147
14081,abdulraheem abdelwahab z. a.,mahmoud m. a.,abdulraheem abdelwahab z. a. mahmoud m. a.,1,612,1539
14080,abdulraheem abdelwahab z. a.,tariq z.,abdulraheem abdelwahab z. a. tariq z.,1,612,2156
14079,abdulraheem abdelwahab z. a.,elkatatny s. m.,abdulraheem abdelwahab z. a. elkatatny s. m.,1,612,2125
14076,mahmoud m. a.,abdulraheem abdelwahab z. a.,mahmoud m. a. abdulraheem abdelwahab z. a.,1,1539,612
14073,tariq z.,mohamed i. m.,tariq z. mohamed i. m.,1,2156,733
14213,wu y.,white j. a.,wu y. white j. a.,1,1017,954
14119,hamdi p.,elmo d.,hamdi p. elmo d.,1,597,95
14211,wu y.,zoback m. d.,wu y. zoback m. d.,1,1017,1400
14210,wu y.,johnson t. j.,wu y. johnson t. j.,1,1017,3147
14048,zhang guangqing,lou ye.,zhang guangqing lou ye.,1,1424,1207
14170,dobson p. f.,sone h.,dobson p. f. sone h.,1,3000,1432
14135,oldenburg c. m.,birkholzer j. t.,oldenburg c. m. birkholzer j. t.,1,2543,104
14171,dobson p. f.,vigilante p.,dobson p. f. vigilante p.,1,3000,2724
14172,dobson p. f.,roggenthen w. m.,dobson p. f. roggenthen w. m.,1,3000,370
14175,dobson p. f.,ingraham m.,dobson p. f. ingraham m.,1,3000,1000
14177,dobson p. f.,mattson e. d.,dobson p. f. mattson e. d.,1,3000,3112
14179,dobson p. f.,johnson t. j.,dobson p. f. johnson t. j.,1,3000,3147
14049,zhang guangqing,wang xiaoxiao.,zhang guangqing wang xiaoxiao.,1,1424,1815
14134,oldenburg c. m.,daley t. m.,oldenburg c. m. daley t. m.,1,2543,3055
14180,dobson p. f.,zoback m. d.,dobson p. f. zoback m. d.,1,3000,1400
14181,dobson p. f.,morris j. p.,dobson p. f. morris j. p.,1,3000,2898
14133,oldenburg c. m.,rutqvist j.,oldenburg c. m. rutqvist j.,1,2543,1230
14132,oldenburg c. m.,ajo-franklin j.,oldenburg c. m. ajo-franklin j.,1,2543,1840
14131,oldenburg c. m.,guglielmi y.,oldenburg c. m. guglielmi y.,1,2543,76
14130,oldenburg c. m.,siler d. l.,oldenburg c. m. siler d. l.,1,2543,2799
14182,dobson p. f.,white j. a.,dobson p. f. white j. a.,1,3000,954
14129,oldenburg c. m.,ulrich c.,oldenburg c. m. ulrich c.,1,2543,831
14128,oldenburg c. m.,nakagawa s.,oldenburg c. m. nakagawa s.,1,2543,1180
14050,zhang guangqing,chen wenbin.,zhang guangqing chen wenbin.,1,1424,829
14183,dobson p. f.,johnson p. a.,dobson p. f. johnson p. a.,1,3000,1544
14184,dobson p. f.,coblentz d. d.,dobson p. f. coblentz d. d.,1,3000,1453
14127,oldenburg c. m.,kneafsey t. j.,oldenburg c. m. kneafsey t. j.,1,2543,2412
14051,zhang guangqing,xu chuangchao.,zhang guangqing xu chuangchao.,1,1424,2568
14126,oldenburg c. m.,cook p. j.,oldenburg c. m. cook p. j.,1,2543,195
13260,xiao jun,rong guan,xiao jun rong guan,1,2863,1066
14052,wang xiaoxiao.,lou ye.,wang xiaoxiao. lou ye.,1,1815,1207
14185,dobson p. f.,heise j.,dobson p. f. heise j.,1,3000,786
13261,xiao jun,li jun,xiao jun li jun,1,2863,2733
14137,oldenburg c. m.,lord n. e.,oldenburg c. m. lord n. e.,1,2543,1415
14168,dobson p. f.,lord n. e.,dobson p. f. lord n. e.,1,3000,1415
14166,dobson p. f.,birkholzer j. t.,dobson p. f. birkholzer j. t.,1,3000,104
14158,dobson p. f.,kneafsey t. j.,dobson p. f. kneafsey t. j.,1,3000,2412
14149,oldenburg c. m.,zoback m. d.,oldenburg c. m. zoback m. d.,1,2543,1400
14150,oldenburg c. m.,morris j. p.,oldenburg c. m. morris j. p.,1,2543,2898
14151,oldenburg c. m.,white j. a.,oldenburg c. m. white j. a.,1,2543,954
14044,lou ye.,zhang guangqing,lou ye. zhang guangqing,1,1207,1424
14043,zambrano c.,hoeink t.,zambrano c. hoeink t.,1,320,1948
14152,oldenburg c. m.,johnson p. a.,oldenburg c. m. johnson p. a.,1,2543,1544
14042,hoeink t.,zambrano c.,hoeink t. zambrano c.,1,1948,320
14153,oldenburg c. m.,coblentz d. d.,oldenburg c. m. coblentz d. d.,1,2543,1453
14041,doe t. w.,haimson b.,doe t. w. haimson b.,1,643,2282
14146,oldenburg c. m.,mattson e. d.,oldenburg c. m. mattson e. d.,1,2543,3112
14154,oldenburg c. m.,heise j.,oldenburg c. m. heise j.,1,2543,786
14156,dobson p. f.,wu y.,dobson p. f. wu y.,1,3000,1017
14157,dobson p. f.,cook p. j.,dobson p. f. cook p. j.,1,3000,195
14038,doe t. w.,vigilante p. j.,doe t. w. vigilante p. j.,1,643,1738
14165,dobson p. f.,daley t. m.,dobson p. f. daley t. m.,1,3000,3055
14046,lou ye.,chen wenbin.,lou ye. chen wenbin.,1,1207,829
14037,haimson b.,doe t. w.,haimson b. doe t. w.,1,2282,643
14159,dobson p. f.,nakagawa s.,dobson p. f. nakagawa s.,1,3000,1180
14144,oldenburg c. m.,ingraham m.,oldenburg c. m. ingraham m.,1,2543,1000
14141,oldenburg c. m.,roggenthen w. m.,oldenburg c. m. roggenthen w. m.,1,2543,370
14047,lou ye.,xu chuangchao.,lou ye. xu chuangchao.,1,1207,2568
14160,dobson p. f.,ulrich c.,dobson p. f. ulrich c.,1,3000,831
14140,oldenburg c. m.,vigilante p.,oldenburg c. m. vigilante p.,1,2543,2724
14161,dobson p. f.,siler d. l.,dobson p. f. siler d. l.,1,3000,2799
14162,dobson p. f.,guglielmi y.,dobson p. f. guglielmi y.,1,3000,76
14139,oldenburg c. m.,sone h.,oldenburg c. m. sone h.,1,2543,1432
14163,dobson p. f.,ajo-franklin j.,dobson p. f. ajo-franklin j.,1,3000,1840
14164,dobson p. f.,rutqvist j.,dobson p. f. rutqvist j.,1,3000,1230
14186,wu y.,oldenburg c. m.,wu y. oldenburg c. m.,1,1017,2543
13259,xiao jun,zhao xianyu,xiao jun zhao xianyu,1,2863,1218
13262,li jun,wang tao,li jun wang tao,1,2733,426
14202,wu y.,vigilante p.,wu y. vigilante p.,1,1017,2724
13251,zhao xianyu,rong guan,zhao xianyu rong guan,1,1218,1066
13269,hassanpour jafar,tavanaei fatemeh,hassanpour jafar tavanaei fatemeh,1,772,928
13250,zhao xianyu,wang tao,zhao xianyu wang tao,1,1218,426
13249,wang tao,li jun,wang tao li jun,1,426,2733
13248,wang tao,xiao jun,wang tao xiao jun,1,426,2863
13247,wang tao,rong guan,wang tao rong guan,1,426,1066
13246,wang tao,zhao xianyu,wang tao zhao xianyu,1,426,1218
13245,einstein h. h.,goncalves da silva b.,einstein h. h. goncalves da silva b.,1,2181,2373
13244,goncalves da silva b.,einstein h. h.,goncalves da silva b. einstein h. h.,1,2373,2181
